Date,Price (USD),open,high,low,Vol.,tradecount,Daily Change
19/12/20,23821.61,23107.39,24171.47,22750,2018969879,1678611,0.030908727
20/12/20,23455.52,23821.6,24295,23060,1810862075,1743225,-0.015367979
21/12/20,22719.71,23455.54,24102.77,21815,2035446294,1593949,-0.031370441
22/12/20,23810.79,22719.88,23837.1,22353.4,2010758620,1496277,0.0480235
23/12/20,23232.76,23810.79,24100,22600,2797688007,2194611,-0.024275969
24/12/20,23729.2,23232.39,23794.43,22703.42,1602394244,1421257,0.021368103
25/12/20,24712.47,23728.99,24789.86,23433.6,1919766317,1504426,0.041437132
26/12/20,26493.39,24712.47,26867.03,24500,2496533065,1735574,0.072065641
27/12/20,26281.66,26493.4,28422,25700,4028928684,2438493,-0.007991805
28/12/20,27079.41,26281.54,27500,26101,2151806809,1508204,0.030353867
29/12/20,27385,27079.42,27410,25880,1851617220,1605166,0.011284958
30/12/20,28875.54,27385,28996,27320,2683953237,1916095,0.054429067
31/12/20,28923.63,28875.55,29300,27850,2173600125,1552793,0.001665423
1/1/21,29331.69,28923.63,29600,28624.57,1582526989,1314910,0.014108188
2/1/21,32178.33,29331.7,33300,28946.53,4073842164,2245922,0.097049982
3/1/21,33000.05,32176.45,34778.11,31962.99,4057598425,2369698,0.02553644
4/1/21,31988.71,33000.05,33600,28130,4429010350,2642408,-0.03064662
5/1/21,33949.53,31989.75,34360,29900,3743617145,2526851,0.061297251
6/1/21,36769.36,33949.53,36939.21,33288,4431954249,2591783,0.083059471
7/1/21,39432.28,36769.36,40365,36300,5062569943,2814686,0.072422256
8/1/21,40582.81,39432.48,41950,36500,5568443209,2925632,0.029177364
9/1/21,40088.22,40586.96,41380,38720,3054779029,1998156,-0.01218718
10/1/21,38150.02,40088.22,41350,35111.11,4604034730,2628050,-0.048348368
11/1/21,35404.47,38150.02,38264.74,30420,8426879771,4431451,-0.071967197
12/1/21,34051.24,35410.37,36628,32531,4651302423,2674145,-0.03822201
13/1/21,37371.38,34049.15,37850,32380,4322876606,2514289,0.097504232
14/1/21,39144.5,37371.38,40100,36701.23,3974826638,2297466,0.047445933
15/1/21,36742.22,39145.21,39747.76,34408,4371588899,2560801,-0.061369541
16/1/21,35994.98,36737.43,37950,35357.8,3178840336,2066363,-0.020337367
17/1/21,35828.61,35994.98,36852.5,33850,2843103040,1860642,-0.004622033
18/1/21,36631.27,35824.99,37469.83,34800,2554843261,1707766,0.022402767
19/1/21,35891.49,36622.46,37850,35844.06,2935348499,1939371,-0.020195314
20/1/21,35468.23,35901.94,36415.31,33400,3126721094,2234539,-0.011792768
21/1/21,30850.13,35468.23,35600,30071,4281220574,2820752,-0.130203847
22/1/21,32945.17,30851.99,33826.53,28850,4483295872,2707810,0.067910249
23/1/21,32078,32950,33456,31390.16,2089098296,1700056,-0.026321613
24/1/21,32259.9,32078,33071,30900,1864609665,1528287,0.005670553
25/1/21,32254.2,32259.45,34875,31910,2958759289,2106548,-0.00017669
26/1/21,32467.77,32254.19,32921.88,30837.37,2708545364,2010392,0.006621463
27/1/21,30366.15,32464.01,32557.29,29241.72,2958081422,2065953,-0.064729422
28/1/21,33364.86,30362.19,33783.98,29842.1,2953553214,2060660,0.098751735
29/1/21,34252.2,33368.18,38531.9,31915.4,8195593336,4403349,0.026595046
30/1/21,34262.88,34246.28,34933,32825,2884500063,2201040,0.000311805
31/1/21,33092.98,34262.89,34342.69,32171.67,2289641046,1707064,-0.034144824
1/2/21,33526.37,33092.97,34717.27,32296.16,2791776658,1810492,0.013096131
2/2/21,35466.24,33517.09,35984.33,33418,2716321896,1789672,0.057861021
3/2/21,37618.87,35472.71,37662.63,35362.38,2951232788,1881740,0.060695185
4/2/21,36936.66,37620.26,38708.27,36161.95,3452669022,2211866,-0.018134782
5/2/21,38290.24,36936.65,38310.12,36570,2509278292,1853253,0.036645977
6/2/21,39186.94,38289.32,40955.51,38215.94,3922095149,2291646,0.0234185
7/2/21,38795.69,39181.01,39700,37351,3256521384,1976357,-0.009984194
8/2/21,46374.87,38795.69,46794.45,37988.89,5881536977,3230961,0.195361392
9/2/21,46420.42,46374.86,48142.19,44961.09,5386255398,3119034,0.000982213
10/2/21,44807.58,46420.42,47310,43727,4431650130,2891592,-0.034744192
11/2/21,47969.51,44807.58,48678.9,43994.02,4185630934,2570949,0.070566855
12/2/21,47287.6,47968.66,48985.8,46125,4080571909,2418841,-0.014215488
13/2/21,47153.69,47298.15,48150,46202.53,3007710147,2058823,-0.002831821
14/2/21,48577.79,47156.78,49707.43,47014.17,3584808349,2090070,0.030201242
15/2/21,47911.1,48580.47,49010.92,45570.79,3782219061,2313155,-0.013724173
16/2/21,49133.45,47911.1,50689.18,47003.62,4349983778,2199849,0.025512877
17/2/21,52119.71,49133.45,52618.74,48947,4365831515,2514374,0.060778553
18/2/21,51552.6,52117.67,52530,50901.9,3149973077,1891592,-0.010880912
19/2/21,55906,51552.61,56368,50710.2,4251167828,2339215,0.084445789
20/2/21,55841.19,55906,57700.46,53863.93,4551890860,2642846,-0.001159267
21/2/21,57408.57,55841.19,58352.8,55477.59,3317998263,1950533,0.028068528
22/2/21,54087.67,57412.35,57508.47,47622,7213386720,3313083,-0.057846764
23/2/21,48891,54087.67,54183.59,44892.56,8215839131,3825196,-0.096078644
24/2/21,49676.2,48891,51374.99,46988.69,4574033001,2194532,0.016060216
25/2/21,47073.73,49676.21,52041.73,46674.34,4152188728,2305679,-0.052388669
26/2/21,46276.87,47073.73,48424.11,44106.78,5086374533,2371766,-0.016927913
27/2/21,46106.43,46276.88,48394,45000,3105897439,1757720,-0.003683049
28/2/21,45135.66,46103.67,46638.46,43000,3708359965,1838345,-0.021054981
1/3/21,49587.03,45134.11,49790,44950.53,4057515795,2147223,0.098622021
2/3/21,48440.65,49595.76,50200,47047.6,3120472070,1855583,-0.023118545
3/3/21,50349.37,48436.61,52640,48100.71,4109521258,2242131,0.03940327
4/3/21,48374.09,50349.37,51773.88,47500,4079837241,2291936,-0.039231474
5/3/21,48751.71,48374.09,49448.93,46300,3727133105,2054216,0.007806245
6/3/21,48882.2,48746.81,49200,47070,2143910705,1476474,0.002676624
7/3/21,50971.75,48882.2,51450.03,48882.2,2778875909,1758101,0.042746644
8/3/21,52375.17,50959.11,52402.78,49274.67,3400847931,1999401,0.02753329
9/3/21,54884.5,52375.18,54895,51789.41,3861450965,2194398,0.04791068
10/3/21,55851.59,54874.67,57387.69,53005,4700197563,2647284,0.017620458
11/3/21,57773.16,55851.59,58150,54272.82,4612366201,2509970,0.034404929
12/3/21,57221.72,57773.15,58081.51,54962.84,4162054726,2489931,-0.009544917
13/3/21,61188.39,57221.72,61844,56078.23,4933383453,2559002,0.069321055
14/3/21,58968.31,61188.38,61724.79,58966.78,3176397574,1829769,-0.0362827
15/3/21,55605.2,58976.08,60633.43,54600,5874241052,2683815,-0.057032498
16/3/21,56900.75,55605.2,56938.29,53271.34,4304259208,2241208,0.02329908
17/3/21,58912.97,56900.74,58974.73,54123.69,3960992972,2204296,0.035363681
18/3/21,57648.16,58912.97,60129.97,57023,3900885761,2040947,-0.021469126
19/3/21,58030.01,57641,59468,56270.74,3052711148,1885830,0.006623802
20/3/21,58102.28,58030.01,59880,57820.17,2616535093,1724131,0.00124539
21/3/21,57351.56,58100.02,58589.1,55450.11,2774223130,1773546,-0.012920663
22/3/21,54083.25,57351.56,58430.73,53650,3527479514,1927345,-0.05698729
23/3/21,54340.89,54083.25,55830.9,53000,3264650775,1740349,0.004763767
24/3/21,52303.65,54342.8,57200,51700,4583159614,2401988,-0.037490001
25/3/21,51293.78,52303.66,53287,50427.56,4536327185,2099425,-0.01930783
26/3/21,55025.59,51293.78,55073.46,51214.6,3397036141,1773150,0.072753656
27/3/21,55817.14,55025.59,56700.36,53950,2767070176,1528776,0.014385125
28/3/21,55777.63,55817.14,56559.75,54691.84,2178777329,1551283,-0.000707847
29/3/21,57635.47,55777.65,58405.82,54800.01,3877131110,1983437,0.033307977
30/3/21,58746.57,57635.46,59368,57071.35,3221944107,1612744,0.019278059
31/3/21,58740.55,58746.57,59800,56769,3575976084,1928224,-0.000102474
1/4/21,58720.44,58739.46,59490,57935.45,2789238880,1594431,-0.000342353
2/4/21,58950.01,58720.45,60200,58428.57,2811159761,1666356,0.003909542
3/4/21,57051.94,58950.01,59791.72,56880,2783151686,1606805,-0.032197959
4/4/21,58202.01,57051.95,58492.85,56388,2380139011,1499113,0.020158298
5/4/21,59129.99,58202.01,59272,56777.77,3155214764,2035877,0.015944123
6/4/21,57991.15,59129.99,59495.24,57413.02,3166911557,1960513,-0.019259939
7/4/21,55953.45,57990.03,58655,55473,4053294016,2206433,-0.03513812
8/4/21,58077.52,55953.44,58153.31,55700,2531779683,1661080,0.037961377
9/4/21,58142.54,58077.52,58894.9,57654,2378340697,1615962,0.001119538
10/4/21,59769.13,58142.55,61500,57900.01,4197138552,2470398,0.027975902
11/4/21,60002.43,59769.13,60699,59232.52,2462032927,1746102,0.003903353
12/4/21,59860,59998.8,61300,59350.59,3393042868,1806298,-0.002373737
13/4/21,63575,59860.01,63777.77,59805.15,5154877375,2703735,0.062061477
14/4/21,62959.53,63575.01,64854,61301,5239081228,2645625,-0.009681007
15/4/21,63159.98,62959.53,63800,62020,3248931738,1938028,0.003183791
16/4/21,61334.8,63158.74,63520.61,60000,5647292670,2639940,-0.028897729
17/4/21,60006.66,61334.81,62506.05,59580.91,3605701811,2268816,-0.021653939
18/4/21,56150.01,60006.67,60499,50931.3,6949379727,3444089,-0.064270366
19/4/21,55633.14,56150.01,57526.81,54221.58,4398619581,2390527,-0.009205163
20/4/21,56425,55633.14,57076.24,53329.96,4037701392,2148820,0.014233602
21/4/21,53787.63,56425,56757.91,53536.02,3704549579,2134946,-0.046741161
22/4/21,51690.96,53787.62,55521.48,50500,5594983857,2744621,-0.038980524
23/4/21,51125.14,51690.95,52131.85,47500,6571097317,2888237,-0.010946208
24/4/21,50047.84,51110.56,51166.22,48657.14,2762081003,1164985,-0.021071825
25/4/21,49066.77,50047.84,50567.91,46930,2867858315,1475479,-0.019602644
26/4/21,54001.39,49066.76,54356.62,48753.44,4555688503,2174544,0.100569489
27/4/21,55011.97,54001.38,55460,53222,2949719328,1568666,0.018713963
28/4/21,54846.22,55011.97,56428,53813.16,3020242788,1830042,-0.003012981
29/4/21,53555,54846.23,55195.84,52330.94,2823220335,1763676,-0.023542552
30/4/21,57694.27,53555,57963,53013.01,3808187373,2267648,0.077290076
1/5/21,57800.37,57697.25,58458.07,56956.14,2460342955,1743013,0.001839004
2/5/21,56578.21,57797.35,57911.02,56035.25,2089763230,1371638,-0.021144501
3/5/21,57169.39,56578.21,58981.44,56435,3337604543,2102128,0.010448899
4/5/21,53200.01,57169.39,57200,53046.69,4705402064,2492629,-0.069431911
5/5/21,57436.11,53205.05,58069.82,52900,4327994296,2378119,0.079625925
6/5/21,56393.68,57436.11,58360,55200,3992289528,2459881,-0.018149384
7/5/21,57314.75,56393.68,58650,55241.63,4239374487,2361692,0.016332859
8/5/21,58862.05,57315.49,59500,56900,4079553832,2311378,0.026996541
9/5/21,58240.84,58866.53,59300,56235.66,4043552702,2170139,-0.010553659
10/5/21,55816.14,58240.83,59500,53400,5131782640,2575419,-0.041632298
11/5/21,56670.02,55816.14,56862.43,54370,3583030655,1911480,0.015298084
12/5/21,49631.32,56670.02,58000.01,48600,5476115093,2676826,-0.124205003
13/5/21,49670.97,49537.15,51367.19,46000,7303694689,3570506,0.000798891
14/5/21,49841.45,49671.92,51483,48799.75,4015904915,2095860,0.003432186
15/5/21,46762.99,49844.16,50700,46555,4350775847,2286791,-0.061765057
16/5/21,46431.5,46762.99,49795.89,43825.39,5367497608,2661295,-0.007088726
17/5/21,43538.04,46426.83,46686,42001,7346755532,3216821,-0.062316746
18/5/21,42849.78,43538.02,45799.29,42250.02,5146670283,2561165,-0.015808245
19/5/21,36690.09,42849.78,43584.9,30000,13477694935,6331062,-0.143750796
20/5/21,40526.64,36671.23,42451.67,34850,8019897067,4269898,0.104566383
21/5/21,37252.01,40525.39,42200,33488,7713346610,3993336,-0.080801912
22/5/21,37449.73,37263.35,38829,35200.62,4730567648,2716691,0.005307633
23/5/21,34655.25,37458.51,38270.64,31111.01,7431242463,4082004,-0.074619497
24/5/21,38796.29,34681.44,39920,34031,5996773032,3510578,0.119492429
25/5/21,38324.72,38810.99,39791.77,36419.62,4253519579,2508310,-0.012155028
26/5/21,39241.91,38324.72,40841,37800.44,4113717505,2432319,0.023932073
27/5/21,38529.98,39241.92,40411.14,37134.27,3361413526,2102182,-0.018142083
28/5/21,35663.49,38529.99,38877.83,34684,4926260942,2659178,-0.074396353
29/5/21,34605.15,35661.79,37338.58,33632.76,3949843335,2169643,-0.029675727
30/5/21,35641.27,34605.15,36488,33379,2601994948,1559892,0.029941208
31/5/21,37253.81,35641.26,37499,34153.84,3406047735,1896359,0.045243618
1/6/21,36693.09,37253.82,37894.81,35666,2973928300,1760417,-0.015051346
2/6/21,37568.68,36694.85,38225,35920,2523462576,1530915,0.023862531
3/6/21,39246.79,37568.68,39476,37170,2930945326,1949658,0.044667792
4/6/21,36829,39246.78,39289.07,35555.15,3379399755,1926311,-0.061604783
5/6/21,35513.2,36829.15,37925,34800,2560547117,1463754,-0.03572728
6/6/21,35796.31,35516.07,36480,35222,1711857075,993430,0.007971965
7/6/21,33552.79,35796.31,36900,33300,2755673602,1532260,-0.062674616
8/6/21,33380.81,33556.96,34068.01,31000,4030784325,2074885,-0.005125654
9/6/21,37388.05,33380.8,37534.79,32396.82,4794741674,2601479,0.120046218
10/6/21,36675.72,37388.05,38491,35782,4062957162,2231430,-0.019052344
11/6/21,37331.98,36677.83,37680.4,35936.77,2903043643,1727645,0.017893582
12/6/21,35546.11,37331.98,37463.63,34600.36,3132387327,1719650,-0.047837538
13/6/21,39020.57,35546.12,39380,34757,3208991522,1894103,0.097745154
14/6/21,40516.29,39020.56,41064.05,38730,4320307647,2185089,0.038331577
15/6/21,40144.04,40516.28,41330,39506.4,3247746714,1931890,-0.009187663
16/6/21,38349.01,40143.8,40527.14,38116.01,3450556042,2134897,-0.044714732
17/6/21,38092.97,38349,39559.88,37365,3065622530,1620210,-0.006676574
18/6/21,35819.84,38092.97,38202.84,35129.29,3507868126,1809253,-0.059673215
19/6/21,35483.72,35820.48,36457,34803.52,2453817535,1212278,-0.009383627
20/6/21,35600.16,35483.72,36137.72,33336,3124634337,1691871,0.003281505
21/6/21,31608.93,35600.17,35750,31251.23,5545926078,2688993,-0.112112698
22/6/21,32509.56,31614.12,33298.78,28805,6406159197,3113977,0.028492897
23/6/21,33678.07,32509.56,34881,31683,4282250434,2026228,0.035943581
24/6/21,34663.09,33675.07,35298,32286.57,2925373222,1531230,0.029248113
25/6/21,31584.45,34663.08,35500,31275,3846120543,2094932,-0.088816087
26/6/21,32283.65,31576.09,32730,30151,3376415452,1814051,0.022137476
27/6/21,34700.34,32283.65,34749,31973.45,3199980158,1799875,0.074858016
28/6/21,34494.89,34702.49,35297.71,33862.72,2837122780,1868627,-0.005920691
29/6/21,35911.73,34494.89,36600,34225.43,3233947792,1673802,0.04107391
30/6/21,35045,35911.72,36100,34017.55,2688939291,1301036,-0.024135011
1/7/21,33504.69,35045,35057.57,32711,2410809595,1240681,-0.043952347
2/7/21,33786.55,33502.33,33977.04,32699,1870193042,1176457,0.008412554
3/7/21,34669.13,33786.54,34945.61,33316.73,1478423024,1078278,0.026122229
4/7/21,35286.51,34669.12,35967.85,34357.15,1544458212,1164970,0.017807773
5/7/21,33690.14,35288.13,35293.78,33125.55,2183406257,1109367,-0.045240235
6/7/21,34220.01,33690.15,35118.88,33532,1991691101,1184687,0.015727747
7/7/21,33862.12,34220.02,35059.09,33777.77,1857658028,1041416,-0.010458501
8/7/21,32875.71,33862.11,33929.64,32077,2304973020,1257892,-0.02913019
9/7/21,33815.81,32875.71,34100,32261.07,1562958239,1236351,0.02859558
10/7/21,33502.87,33815.81,34262,33004.78,1171790111,865508,-0.009254251
11/7/21,34258.99,33502.87,34666,33306.47,1070033013,952891,0.022568813
12/7/21,33086.63,34259,34678.43,32658.34,1620646741,1176847,-0.034220507
13/7/21,32729.77,33086.94,33340,32202.25,1348583017,956053,-0.010785625
14/7/21,32820.02,32729.12,33114.03,31550,1515692075,1123129,0.002757428
15/7/21,31880,32820.03,33185.25,31133,1652077965,1099367,-0.028641664
16/7/21,31383.87,31874.49,32249.18,31020,1538342712,1067591,-0.015562422
17/7/21,31520.07,31383.86,31955.92,31164.31,1072815966,883442,0.004339809
18/7/21,31778.56,31520.07,32435,31108.97,1140964366,760979,0.008200807
19/7/21,30839.65,31778.57,31899,30407.44,1470563282,846029,-0.029545392
20/7/21,29790.35,30839.65,31063.07,29278,1821230700,1062139,-0.034024381
21/7/21,32144.51,29790.34,32858,29482.61,2603140706,1415058,0.079024248
22/7/21,32287.83,32144.51,32591.35,31708,1482763545,1000742,0.004458615
23/7/21,33634.09,32287.58,33650,31924.32,1631947003,1394786,0.041695586
24/7/21,34258.14,33634.1,34500,33401.14,1625046258,1196914,0.018554092
25/7/21,35381.02,34261.51,35398,33851.12,1646935553,1245775,0.032777028
26/7/21,37237.6,35381.02,40550,35205.78,5832475057,3330102,0.052473897
27/7/21,39457.87,37241.33,39542.61,36383,3335658262,1938478,0.059624412
28/7/21,40019.56,39456.61,40900,38772,4040889462,2631048,0.014235183
29/7/21,40016.48,40019.57,40640,39200,2154190697,1428738,-7.69624E-05
30/7/21,42206.37,40018.49,42316.71,38313.23,2939833541,1797012,0.054724703
31/7/21,41461.83,42206.36,42448,41000.15,1868285511,1565380,-0.017640465
1/8/21,39845.44,41461.84,42599,39422.01,2227567271,1603964,-0.038985013
2/8/21,39147.82,39850.27,40480.01,38690,2010928004,1162878,-0.017508151
3/8/21,38207.05,39146.86,39780,37642.03,2195360659,1379871,-0.024031223
4/8/21,39723.18,38207.04,39969.66,37508.56,2028792778,1220555,0.039681944
5/8/21,40862.46,39723.17,41350,37332.7,3314527738,1913281,0.028680483
6/8/21,42836.87,40862.46,43392.43,39853.86,3148022460,2223356,0.048318432
7/8/21,44572.54,42836.87,44700,42446.41,3197407326,2258213,0.040518133
8/8/21,43794.37,44572.54,45310,43261,3074924735,1857112,-0.017458507
9/8/21,46253.4,43794.36,46454.15,42779,3362870286,2130595,0.056149455
10/8/21,45584.99,46248.87,46700,44589.46,2452485824,1951330,-0.014451046
11/8/21,45511,45585,46743.47,45341.14,2432788770,1862925,-0.001623122
12/8/21,44399,45510.67,46218.12,43770,2478758525,1623329,-0.024433653
13/8/21,47800,44400.06,47886,44217.39,2239435701,1804716,0.076600824
14/8/21,47068.51,47799.99,48144,45971.03,2166461459,1849556,-0.015303138
15/8/21,46973.82,47068.5,47372.27,45500,1950753713,1580122,-0.002011748
16/8/21,45901.29,46973.82,48053.83,45660,2462127630,1655378,-0.022832505
17/8/21,44695.95,45901.3,47160,44376,2616339598,1781303,-0.026259393
18/8/21,44705.29,44695.95,46000,44203.28,2439673266,1656723,0.000208967
19/8/21,46760.62,44699.37,47033,43927.7,2416320067,1774382,0.045975096
20/8/21,49322.47,46760.62,49382.99,46622.99,2721131744,1950404,0.054786485
21/8/21,48821.87,49322.47,49757.04,48222,2290966131,2069725,-0.010149532
22/8/21,49239.22,48821.88,49500,48050,1807169840,1610192,0.008548423
23/8/21,49488.85,49239.22,50500,49029,2616721364,2143309,0.005069739
24/8/21,47674.01,49488.85,49860,47600,2486079316,1692896,-0.036671695
25/8/21,48973.32,47674.01,49264.3,47126.28,2149442272,1559186,0.027254053
26/8/21,46843.87,48973.32,49352.84,46250,2333900030,1532753,-0.043481839
27/8/21,49069.9,46843.86,49149.93,46348,2007071230,1320503,0.047520198
28/8/21,48895.35,49069.9,49299,48346.88,1303966036,793012,-0.00355717
29/8/21,48767.83,48895.35,49632.27,47762.54,1588661416,1193046,-0.002608019
30/8/21,46982.91,48767.84,48888.61,46853,1932344431,1204012,-0.036600357
31/8/21,47100.89,46982.91,48246.11,46700,2303799571,1300400,0.002511126
1/9/21,48810.52,47100.89,49156,46512,2386074445,1280384,0.036297191
2/9/21,49246.64,48810.51,50450.13,48584.06,2704192315,1549849,0.008934959
3/9/21,49999.14,49246.63,51000,48316.84,2949574478,1645163,0.01528023
4/9/21,49915.64,49998,50535.69,49370,1733527136,1225830,-0.001670029
5/9/21,51756.88,49917.54,51900,49450,2049212026,1417660,0.036887036
6/9/21,52663.9,51756.88,52780,50969.33,2549290983,1678015,0.017524627
7/9/21,46863.73,52666.2,52920,42843.05,6004105773,3321711,-0.110135596
8/9/21,46048.31,46868.57,47340.99,44412.02,3000605794,1796101,-0.01739981
9/9/21,46395.14,46048.31,47399.97,45513.08,2351862984,1567586,0.007531873
10/9/21,44850.91,46395.14,47033,44132.29,2243698626,1569941,-0.033284305
11/9/21,45173.69,44842.2,45987.93,44722.22,1380370764,1060890,0.007196732
12/9/21,46025.24,45173.68,46460,44742.06,1464780920,1179808,0.018850574
13/9/21,44940.73,46025.23,46880,43370,2930668118,1703512,-0.023563375
14/9/21,47111.52,44940.72,47250,44594.44,2072259519,1210258,0.048303399
15/9/21,48121.41,47103.28,48500,46682.32,2056996399,1176050,0.021436158
16/9/21,47737.82,48121.4,48557,47021.1,1948447233,1176129,-0.007971296
17/9/21,47299.98,47737.81,48150,46699.56,1637122049,1033968,-0.009171764
18/9/21,48292.74,47299.98,48843.2,47035.56,1491461628,976346,0.020988592
19/9/21,47241.75,48292.75,48372.83,46829.18,1421642879,909785,-0.021762899
20/9/21,43015.62,47241.75,47347.25,42500,3457139274,1842231,-0.089457524
21/9/21,40734.38,43016.64,43639,39600,3551997787,1820721,-0.053032829
22/9/21,43543.61,40734.09,44000.55,40565.39,2482639472,1304011,0.068964595
23/9/21,44865.26,43546.37,44978,43069.09,2147211305,1196106,0.03035233
24/9/21,42810.57,44865.26,45200,40675,3596718231,1819744,-0.045796904
25/9/21,42670.64,42810.58,42966.84,41646.28,1428238748,949787,-0.003268585
26/9/21,43160.9,42670.63,43950,40750,2124657079,1374145,0.011489399
27/9/21,42147.35,43160.9,44350,42098,1728912300,1001487,-0.02348306
28/9/21,41026.54,42147.35,42787.38,40888,1816305388,1045389,-0.026592656
29/9/21,41524.28,41025.01,42590,40753.88,1399625476,884909,0.012132147
30/9/21,43824.1,41524.29,44141.37,41410.17,2005486004,1197815,0.055384946
1/10/21,48141.61,43820.01,48495,43283.03,3076094887,1771237,0.09851908
2/10/21,47634.9,48141.6,48336.59,47430.18,1459064881,996116,-0.010525406
3/10/21,48200.01,47634.89,49228.08,47088,1482764462,1114294,0.011863361
4/10/21,49224.94,48200.01,49536.12,46891,2258464361,1437692,0.021264103
5/10/21,51471.99,49224.93,51886.3,49022.4,2618101829,1641651,0.045648608
6/10/21,55315,51471.99,55750,50382.41,4236927265,2443126,0.074662161
7/10/21,53785.22,55315,55332.31,53357,2983143121,1703147,-0.02765579
8/10/21,53951.43,53785.22,56100,53617.61,2522087625,1548832,0.003090254
9/10/21,54949.72,53955.67,55489,53661.67,3024862791,1609483,0.018503495
10/10/21,54659,54949.72,56561.31,54080,4923958325,2427176,-0.005290655
11/10/21,57471.35,54659.01,57839.04,54415.06,2994673618,1690409,0.051452643
12/10/21,55996.93,57471.35,57680,53879,3017210683,1554412,-0.02565487
13/10/21,57367,55996.91,57777,54167.19,3123307687,1610489,0.024466877
14/10/21,57347.94,57370.83,58532.54,56818.05,2481915792,1372048,-0.000332247
15/10/21,61672.42,57347.94,62933,56850,4959389369,2649137,0.075407765
16/10/21,60875.57,61672.42,62378.42,60150,2173374059,1360379,-0.012920686
17/10/21,61528.33,60875.57,61718.39,58963,2371696295,1331655,0.010722856
18/10/21,62009.84,61528.32,62695.78,59844.45,3195091233,1629184,0.007825826
19/10/21,64280.59,62005.6,64486,61322.22,3370863940,1755708,0.036619188
20/10/21,66001.41,64280.59,67000,63481.4,3362878816,1823286,0.026770445
21/10/21,62193.15,66001.4,66639.74,62000,4407757971,2181665,-0.057699676
22/10/21,60688.22,62193.15,63732.39,60000,3229377744,1555280,-0.024197681
23/10/21,61286.75,60688.23,61747.64,59562.15,1686121722,982103,0.009862375
24/10/21,60852.22,61286.75,61500,59510.63,1889694559,1052085,-0.007090113
25/10/21,63078.78,60852.22,63710.63,60650,2309339650,1270453,0.036589626
26/10/21,60328.81,63078.78,63293.48,59817.55,2492606133,1334460,-0.043595802
27/10/21,58413.44,60328.81,61496,58000,3688306193,1913083,-0.031748844
28/10/21,60575.89,58413.44,62499,57820,3677629851,1878275,0.037019734
29/10/21,62253.71,60575.9,62980,60174.81,2706090987,1417344,0.027697818
30/10/21,61859.19,62253.7,62359.25,60673,1937860260,1197748,-0.006337293
31/10/21,61299.8,61859.19,62405.3,59945.36,2396556477,1563417,-0.009042957
